temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
4.1,6.3,7.5,10.4,2021-12-14T00:00:00+01:00,,,2.9,1639440000000,0.0,,,91.63,,Clear,0.0,77656,Germany
2.8,5.1,8.5,11.7,2021-12-14T00:00:00+01:00,,,0.5,1639440000000,0.0,,,97.06,,Clear,-2.5,73525,Germany
3.5,4.0,5.5,11.0,2021-12-14T00:00:00+01:00,,,2.6,1639440000000,0.51,,,97.38,,Rain,-0.3,90473,Germany
4.0,6.7,10.1,10.1,2021-12-14T00:00:00+01:00,,,1.5,1639440000000,0.0,,,95.34,,Clear,-1.3,71034,Germany
7.3,8.0,25.3,17.8,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,0.04,,,86.87,,Rain,4.2,31134,Germany
8.1,8.5,10.5,17.8,2021-12-14T00:00:00+01:00,,,7.7,1639440000000,0.5,,,93.5,,Rain,4.9,22047,Germany
8.5,9.1,8.4,16.6,2021-12-14T00:00:00+01:00,,,7.8,1639440000000,1.2,,,94.21,,Rain,5.3,26721,Germany
6.5,7.1,13.6,12.1,2021-12-14T00:00:00+01:00,,,5.7,1639440000000,0.78,,,92.72,,Rain,3.4,58636,Germany
3.4,4.3,5.2,11.3,2021-12-14T00:00:00+01:00,,,2.3,1639440000000,0.31,,,97.7,,Rain,-0.6,91126,Germany
7.8,8.6,18.2,13.2,2021-12-14T00:00:00+01:00,,,6.9,1639440000000,0.12,,,90.86,,Rain,4.4,41464,Germany
7.9,8.4,15.3,15.4,2021-12-14T00:00:00+01:00,,,7.3,1639440000000,0.31,,,90.32,,Rain,5.1,49074,Germany
22.2,24.7,9.0,19.3,2021-12-14T00:00:00-05:00,,81.5,20.6,1639440000000,6.83,,0.0,89.34,38.9,"Rain, Overcast",,9130,Germany
7.8,8.6,27.7,11.4,2021-12-14T00:00:00+01:00,,,7.2,1639440000000,0.0,,,85.34,,Clear,5.4,39128,Germany
7.7,8.1,14.6,11.8,2021-12-14T00:00:00+01:00,,,7.1,1639440000000,0.21,,,91.5,,Rain,5.5,23556,Germany
6.1,6.4,2.4,9.9,2021-12-14T00:00:00+01:00,,,5.6,1639440000000,0.02,,,91.91,,Rain,4.0,56068,Germany
7.0,7.7,12.8,14.8,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,0.55,,,94.21,,Rain,3.8,13581,Germany
6.7,7.2,11.0,11.9,2021-12-14T00:00:00+01:00,,,5.1,1639440000000,0.07,,,92.35,,Rain,4.8,63263,Germany
4.2,5.0,3.4,18.7,2021-12-14T00:00:00+01:00,,,3.7,1639440000000,0.1,,,96.93,,Rain,0.5,67433,Germany
7.7,8.5,18.2,14.8,2021-12-14T00:00:00+01:00,,,6.8,1639440000000,0.19,,,89.21,,Rain,4.7,59065,Germany
1.8,3.0,5.3,8.6,2021-12-14T00:00:00+01:00,,,0.6,1639440000000,0.0,,,97.53,,Clear,-1.3,78224,Germany
6.3,6.9,9.9,14.8,2021-12-14T00:00:00+01:00,,,4.4,1639440000000,0.2,,,95.08,,Rain,3.1,64331,Germany
7.6,8.2,30.2,14.8,2021-12-14T00:00:00+01:00,,,6.9,1639440000000,0.03,,,87.98,,Rain,5.3,51143,Germany
6.2,7.5,8.6,12.2,2021-12-14T00:00:00+01:00,,,5.6,1639440000000,0.1,,,94.84,,Rain,3.5,68519,Germany
5.2,5.9,3.7,11.2,2021-12-14T00:00:00+01:00,,,4.7,1639440000000,0.22,,,96.79,,Rain,2.4,74821,Germany
7.0,7.5,12.8,13.0,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,0.36,,,94.38,,Rain,4.1,13439,Germany
6.9,7.5,12.3,13.2,2021-12-14T00:00:00+01:00,,,6.4,1639440000000,0.45,,,94.65,,Rain,3.9,85046,Germany
8.5,9.3,11.3,14.4,2021-12-14T00:00:00+01:00,,,7.8,1639440000000,0.47,,,93.65,,Rain,5.5,26871,Germany
8.2,8.5,10.3,15.5,2021-12-14T00:00:00+01:00,,,7.8,1639440000000,0.19,,,91.22,,Rain,5.3,21244,Germany
4.7,5.6,12.4,15.1,2021-12-14T00:00:00+01:00,,,3.2,1639440000000,0.0,,,93.1,,Clear,0.3,70372,Germany
7.3,7.9,16.1,11.7,2021-12-14T00:00:00+01:00,,,6.9,1639440000000,0.54,,,90.52,,Rain,5.2,32547,Germany
8.0,8.8,7.0,18.3,2021-12-14T00:00:00+01:00,,93.0,7.8,1639440000000,0.74,,,91.85,,"Rain, Overcast",4.9,28307,Germany
